country,status,forest_type,region,mgmt_type,mgmt_strategy,con_broad,AgeCL_1,AgeCL_2,AgeCL_3,AgeCL_4,AgeCL_5,AgeCL_6,AgeCL_7,AgeCL_8,AgeCL_9,AgeCL_10,AgeCL_11,AgeCL_12,AgeCL_13,AgeCL_14,AgeCL_15,AgeCL_16,AgeCL_17,AgeCL_18,AgeCL_19,AgeCL_20
DE,?,FS,DE_B-B,H,E,broad,7.5,9.7,10.8,11.3,11.4,11.2,10.9,10.5,10,9.4,8.9,8.3,7.8,7.2,6.7,6.2,5.8,5.3,4.9,4.5
DE,?,FS,DE_B-W,H,E,broad,3.4,6.7,9.1,10.6,11.4,11.6,11.5,11,10.4,9.6,8.8,8,7.2,6.4,5.7,5,4.4,3.8,3.3,2.9
DE,?,FS,DE_Bay,H,E,broad,3.9,7.4,9.9,11.5,12.3,12.6,12.4,11.9,11.2,10.4,9.5,8.7,7.8,7,6.2,5.4,4.8,4.2,3.6,3.2
DE,?,FS,DE_Hes,H,E,broad,3.3,6.4,8.8,10.5,11.4,11.9,12,11.7,11.2,10.6,9.9,9.1,8.4,7.6,6.9,6.2,5.5,4.9,4.4,3.9
DE,?,FS,DE_M-V,H,E,broad,4,7.7,10.2,11.8,12.5,12.5,12.2,11.5,10.6,9.7,8.7,7.8,6.9,6,5.3,4.6,3.9,3.4,2.9,2.5
DE,?,FS,DE_N-W,H,E,broad,3.9,7.3,9.6,11,11.6,11.6,11.3,10.6,9.9,9,8.1,7.2,6.4,5.6,4.9,4.2,3.7,3.2,2.7,2.3
DE,?,FS,DE_NHB,H,E,broad,5,8.3,10.4,11.6,12.2,12.2,12,11.5,10.8,10.1,9.3,8.6,7.8,7,6.3,5.7,5.1,4.5,4,3.5
DE,?,FS,DE_R-P,H,E,broad,4.8,7.2,8.8,9.7,10.3,10.5,10.5,10.3,10,9.6,9.2,8.7,8.2,7.7,7.2,6.7,6.2,5.8,5.3,4.9
DE,?,FS,DE_S-A,H,E,broad,2.9,5.7,7.8,9.2,10,10.3,10.3,10,9.5,9,8.3,7.6,7,6.3,5.6,5,4.5,4,3.5,3.1
DE,?,FS,DE_S-H,H,E,broad,5.3,8.8,11.2,12.6,13.4,13.7,13.6,13.3,12.7,12.1,11.3,10.5,9.7,9,8.2,7.5,6.8,6.1,5.5,5
DE,?,FS,DE_Sac,H,E,broad,4.9,8.4,10.8,12.2,13,13.2,13.1,12.7,12.2,11.5,10.7,9.9,9.1,8.3,7.6,6.9,6.2,5.6,5,4.4
DE,?,FS,DE_Sar,H,E,broad,4.7,8.6,11.3,12.9,13.6,13.7,13.3,12.6,11.7,10.7,9.7,8.7,7.7,6.8,6,5.2,4.5,3.9,3.4,2.9
DE,?,FS,DE_Thu,H,E,broad,3,6,8.3,10,11,11.5,11.6,11.4,11,10.4,9.7,9,8.3,7.5,6.8,6.2,5.5,4.9,4.4,3.9
DE,?,LD,DE_B-B,H,E,con,5.2,10.5,12.6,12.1,10.4,8.3,6.3,4.6,3.3,2.3,1.6,1,0.7,0.5,0.3,0.2,0.1,0.1,0,0
DE,?,LD,DE_B-W,H,E,con,7.2,9.3,9.8,9.7,9.1,8.3,7.5,6.6,5.8,5.1,4.4,3.8,3.2,2.7,2.3,2,1.7,1.4,1.2,1
DE,?,LD,DE_Bay,H,E,con,6.9,9.2,10.2,10.3,9.9,9.4,8.6,7.8,7,6.3,5.5,4.9,4.3,3.7,3.2,2.8,2.4,2.1,1.8,1.5
DE,?,LD,DE_Hes,H,E,con,10.2,11.5,11.5,10.9,10.1,9.2,8.3,7.4,6.5,5.7,5,4.4,3.8,3.3,2.9,2.5,2.2,1.9,1.6,1.4
DE,?,LD,DE_M-V,H,E,con,9.2,12.3,13,12.7,11.7,10.4,9.1,7.9,6.7,5.6,4.7,3.9,3.2,2.7,2.2,1.8,1.4,1.2,0.9,0.8
DE,?,LD,DE_N-W,H,E,con,11.8,12.2,11.4,10.1,8.8,7.6,6.4,5.4,4.5,3.8,3.1,2.6,2.1,1.7,1.4,1.2,1,0.8,0.6,0.5
DE,?,LD,DE_NHB,H,E,con,6.7,9.6,10.5,10.3,9.4,8.3,7.1,6,4.9,4,3.3,2.6,2.1,1.7,1.3,1,0.8,0.6,0.5,0.4
DE,?,LD,DE_R-P,H,E,con,9.3,9.5,9.2,8.7,8.2,7.7,7.2,6.7,6.2,5.8,5.3,4.9,4.5,4.2,3.8,3.5,3.3,3,2.7,2.5
DE,?,LD,DE_S-A,H,E,con,13.2,11.5,10,8.7,7.6,6.6,5.8,5,4.4,3.8,3.3,2.9,2.5,2.2,1.9,1.7,1.5,1.3,1.1,1
DE,?,LD,DE_S-H,H,E,con,8.9,11.9,12.3,11.4,10,8.5,7,5.6,4.5,3.5,2.7,2.1,1.6,1.2,0.9,0.7,0.5,0.4,0.3,0.2
DE,?,LD,DE_Sac,H,E,con,8.5,11.3,11.9,11.4,10.4,9.1,7.9,6.7,5.6,4.6,3.8,3.1,2.5,2.1,1.7,1.3,1.1,0.8,0.7,0.5
DE,?,LD,DE_Sar,H,E,con,7.3,15.2,18.8,18.7,16.6,13.6,10.7,8,5.9,4.2,2.9,2,1.4,0.9,0.6,0.4,0.3,0.2,0.1,0.1
DE,?,LD,DE_Thu,H,E,con,11.5,12.8,12.7,12.1,11.3,10.4,9.4,8.5,7.6,6.8,6,5.3,4.7,4.1,3.6,3.2,2.8,2.4,2.1,1.9
DE,?,OL,DE_B-B,H,E,broad,1.7,5.5,8.9,10.9,11.5,11,9.9,8.4,6.9,5.5,4.3,3.3,2.5,1.8,1.4,1,0.7,0.5,0.4,0.3
DE,?,OL,DE_B-W,H,E,broad,3.8,6.9,8.9,9.9,10.2,10,9.4,8.7,7.9,7,6.2,5.4,4.6,4,3.4,2.9,2.4,2,1.7,1.4
DE,?,OL,DE_Bay,H,E,broad,4.9,7.8,9.3,10,10,9.6,8.9,8.2,7.4,6.6,5.8,5,4.4,3.8,3.2,2.8,2.3,2,1.7,1.4
DE,?,OL,DE_Hes,H,E,broad,4.1,7,8.9,9.9,10.3,10.3,10,9.5,8.8,8.1,7.4,6.7,6,5.3,4.7,4.2,3.7,3.2,2.8,2.4
DE,?,OL,DE_M-V,H,E,broad,3.3,5.7,7.2,8.2,8.8,9,9,8.8,8.4,8,7.5,7,6.5,6,5.5,5,4.6,4.1,3.7,3.4
DE,?,OL,DE_N-W,H,E,broad,5.4,8.9,10.4,10.6,10.1,9.1,8,6.8,5.7,4.7,3.8,3.1,2.5,2,1.6,1.2,1,0.8,0.6,0.5
DE,?,OL,DE_NHB,H,E,broad,6.5,8.6,9.6,10.2,10.4,10.4,10.2,9.9,9.6,9.2,8.8,8.3,7.9,7.4,7,6.6,6.1,5.7,5.4,5
DE,?,OL,DE_R-P,H,E,broad,4.9,6.2,6.8,7.2,7.4,7.4,7.4,7.3,7.1,6.9,6.7,6.5,6.2,6,5.7,5.5,5.2,5,4.7,4.5
DE,?,OL,DE_S-A,H,E,broad,4.4,6.5,7.6,8.2,8.3,8.1,7.8,7.3,6.8,6.3,5.7,5.2,4.7,4.2,3.8,3.4,3,2.7,2.4,2.1
DE,?,OL,DE_S-H,H,E,broad,7,10.2,11.6,12,11.7,11.1,10.2,9.3,8.3,7.3,6.5,5.6,4.9,4.2,3.6,3.1,2.6,2.3,1.9,1.6
DE,?,OL,DE_Sac,H,E,broad,5.8,7.4,8.3,8.9,9.3,9.6,9.7,9.8,9.8,9.8,9.7,9.6,9.5,9.4,9.2,9,8.8,8.6,8.4,8.2
DE,?,OL,DE_Sar,H,E,broad,5.9,8.4,9.4,9.6,9.3,8.6,7.9,7,6.2,5.4,4.7,4.1,3.5,3,2.5,2.1,1.8,1.5,1.3,1.1
DE,?,OL,DE_Thu,H,E,broad,2.7,5.1,6.9,8.2,9,9.5,9.7,9.7,9.5,9.2,8.8,8.3,7.8,7.3,6.8,6.3,5.8,5.3,4.8,4.4
DE,?,OS,DE_B-B,H,E,broad,3.6,5,5.8,6.1,6.2,6,5.8,5.5,5.1,4.8,4.4,4,3.7,3.3,3,2.7,2.4,2.2,1.9,1.7
DE,?,OS,DE_B-W,H,E,broad,3.7,6.4,7.7,8.1,7.9,7.2,6.4,5.6,4.8,4,3.3,2.7,2.2,1.8,1.4,1.1,0.9,0.7,0.6,0.4
DE,?,OS,DE_Bay,H,E,broad,4.1,6.5,7.7,8,7.8,7.2,6.6,5.8,5.1,4.3,3.7,3.1,2.6,2.2,1.8,1.5,1.2,1,0.8,0.7
DE,?,OS,DE_Hes,H,E,broad,5.2,5.7,5.9,6,5.9,5.8,5.7,5.5,5.4,5.2,5,4.8,4.6,4.4,4.3,4.1,3.9,3.7,3.6,3.4
DE,?,OS,DE_M-V,H,E,broad,4.2,5.7,6.4,6.7,6.7,6.6,6.3,6,5.6,5.2,4.8,4.4,4,3.7,3.3,3,2.7,2.5,2.2,2
DE,?,OS,DE_N-W,H,E,broad,1.5,4.6,6.8,7.2,6.5,5.2,3.9,2.8,1.9,1.2,0.8,0.5,0.3,0.2,0.1,0.1,0,0,0,0
DE,?,OS,DE_NHB,H,E,broad,2.8,5.2,6.5,6.8,6.6,6,5.3,4.5,3.7,3.1,2.5,2,1.6,1.2,1,0.8,0.6,0.4,0.3,0.3
DE,?,OS,DE_R-P,H,E,broad,4.5,5.9,6.5,6.7,6.6,6.5,6.2,5.8,5.5,5.1,4.7,4.4,4,3.7,3.3,3,2.8,2.5,2.3,2
DE,?,OS,DE_S-A,H,E,broad,2.9,4.5,5.4,5.8,5.9,5.8,5.5,5.2,4.8,4.4,4,3.6,3.2,2.9,2.5,2.2,2,1.7,1.5,1.3
DE,?,OS,DE_S-H,H,E,broad,4.5,6.4,7.1,7,6.5,5.8,5.1,4.3,3.7,3.1,2.5,2.1,1.7,1.4,1.1,0.9,0.7,0.6,0.5,0.4
DE,?,OS,DE_Sac,H,E,broad,3.4,5,5.6,5.8,5.6,5.2,4.7,4.2,3.7,3.2,2.8,2.4,2,1.7,1.4,1.2,1,0.9,0.7,0.6
DE,?,OS,DE_Sar,H,E,broad,4.9,6.7,7.2,6.9,6.3,5.5,4.7,3.9,3.2,2.6,2.1,1.7,1.4,1.1,0.8,0.7,0.5,0.4,0.3,0.2
DE,?,OS,DE_Thu,H,E,broad,3.1,4.9,5.9,6.2,6.1,5.8,5.4,4.8,4.3,3.8,3.3,2.8,2.4,2.1,1.7,1.5,1.2,1,0.9,0.7
DE,?,PA,DE_B-B,H,E,con,14.7,14.6,14.5,14.4,14.3,14.2,14.1,14,13.9,13.8,13.7,13.6,13.5,13.4,13.3,13.3,13.2,13.1,13,12.9
DE,?,PA,DE_B-W,H,E,con,6.5,12.3,15.7,17.2,17.3,16.4,15,13.4,11.7,10,8.4,7.1,5.9,4.8,3.9,3.2,2.6,2.1,1.7,1.3
DE,?,PA,DE_Bay,H,E,con,7.3,12.9,16.1,17.5,17.5,16.8,15.5,14,12.4,10.9,9.4,8,6.8,5.7,4.8,4,3.3,2.7,2.2,1.8
DE,?,PA,DE_Hes,H,E,con,9.8,15,17.5,18.2,17.8,16.7,15.3,13.7,12.1,10.6,9.2,7.9,6.7,5.7,4.8,4,3.4,2.8,2.3,1.9
DE,?,PA,DE_M-V,H,E,con,11.3,15.4,16.8,16.8,15.9,14.7,13.2,11.7,10.2,8.9,7.6,6.5,5.5,4.7,4,3.3,2.8,2.3,1.9,1.6
DE,?,PA,DE_N-W,H,E,con,6,12.3,16.2,17.8,17.7,16.5,14.8,12.8,10.8,9,7.3,5.9,4.7,3.7,2.9,2.3,1.8,1.4,1,0.8
DE,?,PA,DE_NHB,H,E,con,6.8,12.7,15.7,16.5,15.8,14.2,12.4,10.4,8.6,6.9,5.5,4.4,3.4,2.6,2,1.5,1.2,0.9,0.7,0.5
DE,?,PA,DE_R-P,H,E,con,8.1,13,15.5,16.4,16.1,15.3,14,12.6,11.2,9.7,8.4,7.2,6.2,5.2,4.4,3.7,3.1,2.5,2.1,1.7
DE,?,PA,DE_S-A,H,E,con,4.2,8.7,12,13.8,14.5,14.3,13.6,12.5,11.2,9.9,8.6,7.4,6.3,5.3,4.4,3.7,3,2.5,2.1,1.7
DE,?,PA,DE_S-H,H,E,con,3.3,10.3,15.8,17.8,17.1,14.7,11.8,9,6.6,4.7,3.2,2.2,1.5,1,0.6,0.4,0.2,0.2,0.1,0.1
DE,?,PA,DE_Sac,H,E,con,10.7,14.9,16.7,17,16.6,15.7,14.5,13.2,11.8,10.5,9.3,8.1,7.1,6.2,5.3,4.6,4,3.4,2.9,2.5
DE,?,PA,DE_Sar,H,E,con,1.6,9.1,18.2,23.7,24.5,21.8,17.6,13.2,9.3,6.3,4.1,2.6,1.6,1,0.6,0.3,0.2,0.1,0.1,0
DE,?,PA,DE_Thu,H,E,con,7.7,11.4,13.2,13.8,13.8,13.3,12.5,11.6,10.6,9.6,8.6,7.7,6.8,6,5.3,4.6,4,3.5,3,2.6
DE,?,PS,DE_B-B,H,E,con,8.4,11.6,12.7,12.5,11.7,10.5,9.2,8,6.8,5.8,4.8,4,3.3,2.7,2.2,1.8,1.5,1.2,1,0.8
DE,?,PS,DE_B-W,H,E,con,5.8,13.8,19.1,21.2,20.9,19.1,16.6,13.8,11.2,8.8,6.9,5.3,4,3,2.2,1.6,1.2,0.8,0.6,0.4
DE,?,PS,DE_Bay,H,E,con,6.1,13.7,18.9,21.4,21.6,20.4,18.3,15.9,13.4,11.1,9.1,7.3,5.8,4.5,3.5,2.7,2.1,1.6,1.2,0.9
DE,?,PS,DE_Hes,H,E,con,7.5,15.6,20.1,21.4,20.4,18.2,15.5,12.7,10.2,8,6.2,4.7,3.6,2.7,2,1.4,1.1,0.8,0.6,0.4
DE,?,PS,DE_M-V,H,E,con,8,14.8,18.3,19.2,18.4,16.6,14.4,12.2,10.1,8.2,6.5,5.2,4,3.1,2.4,1.8,1.4,1.1,0.8,0.6
DE,?,PS,DE_N-W,H,E,con,5.9,13,17.1,18.3,17.6,15.7,13.3,10.9,8.7,6.8,5.2,3.9,2.9,2.2,1.6,1.2,0.8,0.6,0.4,0.3
DE,?,PS,DE_NHB,H,E,con,10.4,14.6,16.6,17.2,17,16.4,15.4,14.2,13,11.8,10.6,9.4,8.4,7.4,6.5,5.7,5,4.4,3.8,3.3
DE,?,PS,DE_R-P,H,E,con,9.3,15.6,18.7,19.5,18.8,17.3,15.4,13.4,11.4,9.6,7.9,6.5,5.3,4.3,3.4,2.8,2.2,1.7,1.4,1.1
DE,?,PS,DE_S-A,H,E,con,10.1,13,13.3,12.4,11,9.4,7.9,6.5,5.3,4.3,3.4,2.7,2.2,1.7,1.3,1,0.8,0.6,0.5,0.4
DE,?,PS,DE_S-H,H,E,con,0.1,2.6,11.3,19.9,21.6,17.2,11,6.1,3,1.3,0.5,0.2,0.1,0,0,0,0,0,0,0
DE,?,PS,DE_Sac,H,E,con,6.8,13,17,19.3,20.1,19.8,18.9,17.6,16.1,14.4,12.8,11.2,9.7,8.4,7.2,6.1,5.2,4.4,3.7,3.1
DE,?,PS,DE_Sar,H,E,con,8.3,24.4,30,25.7,18.2,11.4,6.5,3.5,1.8,0.9,0.4,0.2,0.1,0,0,0,0,0,0,0
DE,?,PS,DE_Thu,H,E,con,5.4,9,12.1,14.9,17.5,19.9,22.1,24.2,26.2,28.1,29.9,31.6,33.3,34.8,36.3,37.8,39.1,40.4,41.7,42.9
DE,?,QR,DE_B-B,H,E,broad,2.5,5,6.8,8.2,9,9.4,9.5,9.3,9,8.5,8,7.4,6.8,6.2,5.6,5.1,4.6,4.1,3.6,3.2
DE,?,QR,DE_B-W,H,E,broad,5.7,7.6,8.5,8.9,8.9,8.8,8.5,8.1,7.6,7.2,6.7,6.2,5.7,5.3,4.9,4.4,4.1,3.7,3.4,3.1
DE,?,QR,DE_Bay,H,E,broad,5.1,7,8.2,8.8,9.1,9.2,9.1,8.9,8.6,8.2,7.9,7.5,7.1,6.7,6.3,5.9,5.5,5.1,4.7,4.4
DE,?,QR,DE_Hes,H,E,broad,5.6,7.3,8.2,8.7,8.8,8.8,8.7,8.5,8.3,7.9,7.6,7.3,6.9,6.5,6.2,5.8,5.5,5.2,4.8,4.5
DE,?,QR,DE_M-V,H,E,broad,3.6,5.5,6.8,7.6,8.1,8.3,8.4,8.3,8.2,7.9,7.6,7.3,7,6.6,6.2,5.8,5.5,5.1,4.8,4.4
DE,?,QR,DE_N-W,H,E,broad,5.5,7.6,8.7,9.1,9.1,8.8,8.4,7.8,7.3,6.7,6.1,5.5,5,4.5,4,3.6,3.2,2.9,2.5,2.2
DE,?,QR,DE_NHB,H,E,broad,5.2,7.6,8.9,9.7,10,10.1,10,9.7,9.3,8.9,8.4,7.9,7.4,6.8,6.3,5.9,5.4,5,4.6,4.2
DE,?,QR,DE_R-P,H,E,broad,5.2,6,6.4,6.7,6.8,6.8,6.8,6.7,6.7,6.6,6.4,6.3,6.1,6,5.8,5.7,5.5,5.3,5.2,5
DE,?,QR,DE_S-A,H,E,broad,3,5.2,6.6,7.6,8.1,8.3,8.3,8.1,7.7,7.4,6.9,6.4,6,5.5,5,4.6,4.1,3.8,3.4,3
DE,?,QR,DE_S-H,H,E,broad,5.7,7.2,8,8.5,8.7,8.8,8.7,8.6,8.4,8.2,8,7.7,7.4,7.1,6.8,6.5,6.2,6,5.7,5.4
DE,?,QR,DE_Sac,H,E,broad,3.6,5.6,7,8,8.6,9,9.2,9.2,9.1,8.9,8.7,8.4,8,7.7,7.3,6.9,6.5,6.2,5.8,5.4
DE,?,QR,DE_Sar,H,E,broad,7.6,9.6,10.5,10.8,10.7,10.4,9.9,9.4,8.8,8.2,7.6,7,6.5,5.9,5.4,5,4.5,4.1,3.7,3.4
DE,?,QR,DE_Thu,H,E,broad,5.3,7.2,8.2,8.9,9.2,9.3,9.3,9.1,8.9,8.6,8.3,7.9,7.6,7.2,6.8,6.4,6.1,5.7,5.4,5
DK,?,AA,DK01,H,E,con,0.2,2.1,6.1,9.8,11.6,11.3,9.6,7.3,5.2,3.5,2.2,1.4,0.8,0.5,0.3,0.1,0.1,0,0,0
DK,?,AA,DK02,H,E,con,0.2,2.2,6.1,9.8,11.6,11.3,9.7,7.5,5.4,3.7,2.4,1.5,0.9,0.5,0.3,0.2,0.1,0.1,0,0
DK,?,AA,DK03,H,E,con,0.1,1.9,6.1,10.1,11.9,11.1,9,6.4,4.3,2.6,1.5,0.9,0.5,0.2,0.1,0.1,0,0,0,0
DK,?,AA,DK04,H,E,con,0.1,2,6.2,10.1,11.8,11.1,8.9,6.5,4.3,2.7,1.6,0.9,0.5,0.3,0.1,0.1,0,0,0,0
DK,?,AA,DK05,H,E,con,0.3,2.5,6.3,9.7,11.4,11.2,9.8,7.9,5.9,4.2,2.9,1.9,1.2,0.8,0.5,0.3,0.2,0.1,0.1,0
DK,?,FS,DK01,H,E,broad,2.3,6.4,9.7,11.4,11.7,11.1,9.9,8.4,6.9,5.6,4.4,3.4,2.6,1.9,1.4,1.1,0.8,0.6,0.4,0.3
DK,?,FS,DK02,H,E,broad,2.4,6.2,9.2,10.9,11.3,10.9,10,8.7,7.4,6.2,5,4.1,3.2,2.5,2,1.5,1.1,0.9,0.7,0.5
DK,?,FS,DK03,H,E,broad,1.7,5.6,9.1,11.2,11.8,11.3,10.1,8.6,7,5.6,4.4,3.3,2.5,1.8,1.3,1,0.7,0.5,0.3,0.2
DK,?,FS,DK04,H,E,broad,1.8,5.7,9.2,11.1,11.6,11,9.8,8.3,6.8,5.4,4.2,3.2,2.4,1.8,1.3,0.9,0.7,0.5,0.3,0.2
DK,?,FS,DK05,H,E,broad,1.7,5.4,8.8,10.8,11.3,10.8,9.6,8.2,6.7,5.3,4.1,3.1,2.3,1.7,1.2,0.9,0.6,0.4,0.3,0.2
DK,?,OB,DK01,H,E,broad,2.3,6.4,9.7,11.4,11.7,11.1,9.9,8.4,6.9,5.6,4.4,3.4,2.6,1.9,1.4,1.1,0.8,0.6,0.4,0.3
DK,?,OB,DK02,H,E,broad,2.4,6.2,9.2,10.9,11.3,10.9,10,8.7,7.4,6.2,5,4.1,3.2,2.5,2,1.5,1.1,0.9,0.7,0.5
DK,?,OB,DK03,H,E,broad,1.7,5.6,9.1,11.2,11.8,11.3,10.1,8.6,7,5.6,4.4,3.3,2.5,1.8,1.3,1,0.7,0.5,0.3,0.2
DK,?,OB,DK04,H,E,broad,1.8,5.7,9.2,11.1,11.6,11,9.8,8.3,6.8,5.4,4.2,3.2,2.4,1.8,1.3,0.9,0.7,0.5,0.3,0.2
DK,?,OB,DK05,H,E,broad,1.7,5.4,8.8,10.8,11.3,10.8,9.6,8.2,6.7,5.3,4.1,3.1,2.3,1.7,1.2,0.9,0.6,0.4,0.3,0.2
DK,?,OC,DK01,H,E,con,0.2,2.1,6.1,9.8,11.6,11.3,9.6,7.3,5.2,3.5,2.2,1.4,0.8,0.5,0.3,0.1,0.1,0,0,0
DK,?,OC,DK02,H,E,con,0.2,2.2,6.1,9.8,11.6,11.3,9.7,7.5,5.4,3.7,2.4,1.5,0.9,0.5,0.3,0.2,0.1,0.1,0,0
DK,?,OC,DK03,H,E,con,0.1,1.9,6.1,10.1,11.9,11.1,9,6.4,4.3,2.6,1.5,0.9,0.5,0.2,0.1,0.1,0,0,0,0
DK,?,OC,DK04,H,E,con,0.1,2,6.2,10.1,11.8,11.1,8.9,6.5,4.3,2.7,1.6,0.9,0.5,0.3,0.1,0.1,0,0,0,0
DK,?,OC,DK05,H,E,con,0.3,2.5,6.3,9.7,11.4,11.2,9.8,7.9,5.9,4.2,2.9,1.9,1.2,0.8,0.5,0.3,0.2,0.1,0.1,0
DK,?,PA,DK01,H,E,con,0.2,2.1,6.1,9.8,11.6,11.3,9.6,7.3,5.2,3.5,2.2,1.4,0.8,0.5,0.3,0.1,0.1,0,0,0
DK,?,PA,DK02,H,E,con,0.2,2.2,6.1,9.8,11.6,11.3,9.7,7.5,5.4,3.7,2.4,1.5,0.9,0.5,0.3,0.2,0.1,0.1,0,0
DK,?,PA,DK03,H,E,con,0.1,1.9,6.1,10.1,11.9,11.1,9,6.4,4.3,2.6,1.5,0.9,0.5,0.2,0.1,0.1,0,0,0,0
DK,?,PA,DK04,H,E,con,0.1,2,6.2,10.1,11.8,11.1,8.9,6.5,4.3,2.7,1.6,0.9,0.5,0.3,0.1,0.1,0,0,0,0
DK,?,PA,DK05,H,E,con,0.3,2.5,6.3,9.7,11.4,11.2,9.8,7.9,5.9,4.2,2.9,1.9,1.2,0.8,0.5,0.3,0.2,0.1,0.1,0
DK,?,PS,DK01,H,E,con,0.2,2.1,6.1,9.8,11.6,11.3,9.6,7.3,5.2,3.5,2.2,1.4,0.8,0.5,0.3,0.1,0.1,0,0,0
DK,?,PS,DK02,H,E,con,0.2,2.2,6.1,9.8,11.6,11.3,9.7,7.5,5.4,3.7,2.4,1.5,0.9,0.5,0.3,0.2,0.1,0.1,0,0
DK,?,PS,DK03,H,E,con,0.1,1.9,6.1,10.1,11.9,11.1,9,6.4,4.3,2.6,1.5,0.9,0.5,0.2,0.1,0.1,0,0,0,0
DK,?,PS,DK04,H,E,con,0.1,2,6.2,10.1,11.8,11.1,8.9,6.5,4.3,2.7,1.6,0.9,0.5,0.3,0.1,0.1,0,0,0,0
DK,?,PS,DK05,H,E,con,0.3,2.5,6.3,9.7,11.4,11.2,9.8,7.9,5.9,4.2,2.9,1.9,1.2,0.8,0.5,0.3,0.2,0.1,0.1,0
DK,?,QR,DK01,H,E,broad,2.3,6.4,9.7,11.4,11.7,11.1,9.9,8.4,6.9,5.6,4.4,3.4,2.6,1.9,1.4,1.1,0.8,0.6,0.4,0.3
DK,?,QR,DK02,H,E,broad,2.4,6.2,9.2,10.9,11.3,10.9,10,8.7,7.4,6.2,5,4.1,3.2,2.5,2,1.5,1.1,0.9,0.7,0.5
DK,?,QR,DK03,H,E,broad,1.7,5.6,9.1,11.2,11.8,11.3,10.1,8.6,7,5.6,4.4,3.3,2.5,1.8,1.3,1,0.7,0.5,0.3,0.2
DK,?,QR,DK04,H,E,broad,1.8,5.7,9.2,11.1,11.6,11,9.8,8.3,6.8,5.4,4.2,3.2,2.4,1.8,1.3,0.9,0.7,0.5,0.3,0.2
DK,?,QR,DK05,H,E,broad,1.7,5.4,8.8,10.8,11.3,10.8,9.6,8.2,6.7,5.3,4.1,3.1,2.3,1.7,1.2,0.9,0.6,0.4,0.3,0.2
EE,?,AG,?,H,E,broad,1.4,3.2,4.4,5.1,5.2,5,4.6,4,3.5,2.9,2.4,1.9,1.6,1.3,1,0.8,0.6,0.5,0.3,0.3
EE,?,AI,?,H,E,broad,4.1,7.8,9.4,9.1,7.9,6.5,5.1,4,2.8,2.1,1.6,1,0.7,0.6,0.3,0.3,0.1,0.1,0.1,0
EE,?,BT,?,H,E,broad,1.5,3.2,4.4,5,5.3,5.2,4.9,4.5,4,3.5,3,2.5,2.1,1.7,1.4,1.2,1,0.7,0.7,0.5
EE,?,OB,?,H,E,broad,0.8,1.7,2.4,2.8,3,3,2.9,2.7,2.6,2.3,2.1,1.9,1.6,1.4,1.2,1,0.9,0.8,0.6,0.5
EE,?,PA,?,H,E,con,1.4,3.7,5.7,7,7.6,7.6,7.3,6.6,5.8,5,4.2,3.5,2.9,2.3,1.9,1.5,1.2,1,0.7,0.5
EE,?,PS,?,H,E,con,1.4,2.5,3.2,3.6,3.8,3.9,3.8,3.7,3.5,3.3,3,2.8,2.5,2.3,2.1,1.9,1.6,1.5,1.3,1.1
EE,?,PT,?,H,E,broad,1.6,3.9,5.7,6.6,6.7,6.2,5.5,4.7,3.9,3.1,2.4,1.9,1.5,1.1,0.8,0.6,0.4,0.3,0.2,0.1
FI,ForAWS,OB,FI_N,H,E,broad,1.4,1.9,2.4,2.4,2.5,2.4,2.1,1.9,1.7,1.6,1.2,1.3,1.1,0.9,0.8,0.7,0.6,0.5,0.4,0.4
FI,ForAWS,OB,FI_S,H,E,broad,2.4,3.7,4.4,4.7,4.8,4.7,4.3,3.9,3.5,3,2.7,2.3,2.1,1.5,1.5,1.3,1.1,0.9,0.7,0.6
FI,ForAWS,PA,FI_N,H,E,con,2.3,3.1,3.7,3.8,3.9,3.7,3.5,3.1,2.9,2.5,2.2,1.9,1.6,1.5,1.1,1.1,0.9,0.8,0.7,0.6
FI,ForAWS,PA,FI_S,H,E,con,3.9,5.8,7.1,7.6,7.7,7.3,6.8,6.2,5.6,4.8,4.3,3.7,3.2,2.7,2.3,1.9,1.6,1.3,1.1,0.8
FI,ForAWS,PS,FI_N,H,E,con,2.3,3.1,3.7,3.8,3.9,3.6,3.5,3.1,2.8,2.6,2.2,1.9,1.6,1.5,1.3,0.9,0.9,0.8,0.7,0.6
FI,ForAWS,PS,FI_S,H,E,con,3.9,5.8,7.1,7.6,7.6,7.4,6.8,6.1,5.6,4.8,4.3,3.7,3.2,2.7,2.3,1.9,1.6,1.3,1,1
FI,ForNAWS,OB,FI_N,H,E,broad,1.3,2,2.4,2.4,2.5,2.4,2.2,2,1.8,1.6,1.4,1.3,1.1,0.9,0.6,0.7,0.7,0.5,0.4,0.4
FI,ForNAWS,OB,FI_S,H,E,broad,2.3,3.7,4.5,4.7,4.8,4.7,4.3,3.9,3.5,3.1,2.7,2.3,2,1.7,1.4,1.3,1.1,0.9,0.7,0.6
FI,ForNAWS,PA,FI_N,H,E,con,2.2,3.2,3.7,3.8,3.9,3.6,3.4,3.1,2.8,2.5,2.2,1.9,1.6,1.5,1.3,1.1,0.9,0.8,0.7,0.6
FI,ForNAWS,PA,FI_S,H,E,con,3.8,6,7.1,7.6,7.6,7.3,6.8,6.2,5.6,4.8,4.3,3.7,3.2,2.7,2.3,1.9,1.6,1.3,1.2,1
