country	status	forest_type	region	mgmt_type	mgmt_strategy	con_broad	a	b	a_nonmerch	b_nonmerch	k_nonmerch	cap_nonmerch	a_sap	b_sap	k_sap	cap_sap	a1	a2	a3	b1	b2	b3	c1	c2	c3	min_volume	max_volume	low_stemwood_prop	high_stemwood_prop	low_stembark_prop	high_stembark_prop	low_branches_prop	high_branches_prop	low_foliage_prop	high_foliage_prop	
FR	ForAWS	QR	FRC2	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRD1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRE1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRE2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRF2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRF2	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRF3	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRG0	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRH0	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRH0	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRI1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRI1	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRI2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRI2	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRI3	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRJ2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRJ2	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRK1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QR	FRK1	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FR10	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRB0	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRB0	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRC1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRC1	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRC2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRC2	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRD1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRD2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRE2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRF1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRF2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRF2	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRF3	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRG0	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRJ2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRK1	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRK1	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRK2	H	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForAWS	QT	FRK2	M	E	broad	0.6974	0.971	1	1	0	1	1	0	0	1	-0.74339	0.000828	-0.19731	-1.3876	-0.00133	0.0986	-1.7342	-0.00066	-0.16303	0.907	305.72	0.56678	0.64632	0.18997	0.12756	0.16839	0.18949	0.07486	0.03664	
FR	ForNAWS	AA	FRC2	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	AA	FRF1	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	AA	FRF3	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	AA	FRK1	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	AA	FRK2	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	CB	FRB0	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CB	FRC1	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CB	FRC2	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CB	FRC2	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CB	FRF2	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CB	FRF2	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CB	FRF3	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CB	FRF3	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRH0	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRI1	C	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRI1	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRI2	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRI3	C	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRJ1	C	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRJ1	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRJ2	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRK2	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	CS	FRK2	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	DF	FRC1	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	DF	FRI2	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	DF	FRJ2	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	DF	FRK1	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	DF	FRK2	H	E	con	0.44945	0.98507	1	1	0	1	1	0	0	1	-0.59035	0.0002223	-0.15591	-1.27515	0.0003455	-0.17554	-1.12545	0.000773	-0.4482	0.252	1739.77	0.55833	0.69633	0.2389	0.17741	0.1166	0.09572	0.08617	0.03054	
FR	ForNAWS	FE	FRC2	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	FE	FRE2	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	FE	FRF2	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	FE	FRF3	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	FE	FRJ2	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	FE	FRK2	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	FE	FRK2	M	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
FR	ForNAWS	FS	FRC1	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRC1	M	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRC2	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRD2	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRE2	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRF1	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRF2	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRF3	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRI1	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRI2	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRJ1	M	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRJ2	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRJ2	M	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRK1	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRK1	M	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRK2	H	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	FS	FRK2	M	E	broad	1.0844	0.88032	1	1	0	1	1	0	0	1	0.31147	0.003495	-0.63861	-1.37691	0.0002	0.02884	-0.3684	0.00223	-0.64606	18.06	322.25	0.63769	0.68667	0.12501	0.07164	0.17681	0.21854	0.06048	0.02315	
FR	ForNAWS	OB	FR10	H	E	broad	0.5928	0.96977	1	1	0	1	1	0	0	1	0.4672	0.004432	-0.58088	-0.8413	-0.00403	0.06082	-1.881	-0.01322	0.28916	14.911	164.88	0.4798	0.6463	0.1439	0.10845	0.23368	0.19605	0.14262	0.0492	
